#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_TOG_004;Even Aachen, the former seat of Charlemagne's Carolingian empire, has fallen under the shadow of the great Mongol nation. His spirit must surely be weeping at the harsh punishment now being brought down on the decadent peasants within the city's walls.;Même Aix-la-Chapelle, l'ancienne capitale de l'immense empire carolingien de Charlemagne, n'a pu résister au fléau mongol. L'ancien empereur doit se retourner dans sa tombe devant les atrocités commises dans l'enceinte de sa ville.;Selbst Aachen, einstmals der Sitz vom Karolingischen Reich Karls des Großen, ist in den Schatten der großen mongolischen Nation gefallen. Sein Geist wird sicherlich angesichts der unsäglichen Strafen weinen, die nun auf die dekadenten Bewohner innerhalb der Stadtmauern herabfallen. ;;Incluso Aquisgrán, la antigua capital del imperio Carolingio de Carlomagno, ha caído bajo la sombra de la gran nación Mongola. Su espíritu seguramente esté llorando por el duro castigo de estar siendo ahora derribado sobre los campesinos decadentes dentro de los muros de la ciudad.;;;;;;;;;x
EVTNAME_TOG_005;The Fall of Paris;La chute de Paris;Das Ende von Paris;;La Caída de París;;;;;;;;;x
EVTDESC_TOG_005;Like a swarm of locusts, the unstoppable Mongols have descended upon Paris and sacked the city. The still unfinished Notre Dame Cathedral is quickly set on fire and with the light provided by the rest of the burning city, the Mongol warriors can continue looting and murdering well into the night.;Telle une nuée de sauterelles, les irréductibles Mongols ont poursuivi leur route jusqu'à Paris et ont mis la ville à sac ! La cathédrale Notre-Dame, encore en construction, est incendiée et, éclairés par les flammes des bâtiments, les Mongols continuent de piller et de tuer avec aisance dans la nuit.;Wie ein Schwarm Heuschrecken kamen die unaufhaltbaren Mongolen auf Paris herab und plünderten die Stadt. Die noch im Bau befindliche Kathedrale Notre Dame stand schnell in Flammen und im Schein der restlichen brennenden Stadt rauben und morden die mongolischen Krieger die ganze Nacht hindurch.;;Como un enjambre de langostas, los imparables Mongoles han descendido sobre París y saqueado la ciudad. La Catedral de Notre Dame aún sin terminar arde rápidamente en el fuego y con la luz proporcionada por el resto de la ciudad en llamas, los guerreros Mongoles puede seguir saqueando y asesinando hasta bien entrada la noche.;;;;;;;;;x
EVTNAME_TOG_006;The Fall of London;La chute de Londres;Das Ende von London;;La Caída de Londres;;;;;;;;;x
EVTDESC_TOG_006;Not even the sea has proved a formidable enough barrier to halt the Mongol advance. London has fallen to the Mongol vanguard and the city is now the scene of a slaughter on a scale unrivaled since the days of Queen Boudica and her rebellion.;Même la mer ne suffit pas à stopper l'avancée mongole ! Londres est tombée sous le joug de leur avant-garde et la ville n'avait pas connu de massacre aussi sanglant depuis l'ère de la reine Boadicée et de la révolte qu'elle avait menée.;Nicht einmal die See konnte den Vorstoß der Mongolen lange aufhalten. London ist in ihre Gewalt geraten und die Stadt gleicht einem Schlachthaus mit Szenen, die es seit Königin Boudicca und ihrer Rebellion nicht mehr gab.;;Ni siquiera el mar ha resultado ser una barrera lo suficientemente formidable para frenar el avance Mongol. Londres ha caído bajo la vanguardia Mongola y la ciudad se ha convertido en el escenario de una masacre en una escala sin precedentes desde los tiempos de la reina Boudica y su rebelión.;;;;;;;;;x
EVTNAME_TOG_007;The Fall of Rome;La chute de Rome;Das Ende von Rom;;La Caída de Roma;;;;;;;;;x
EVTDESC_TOG_007;As is proper, Rome once more suffers at the just hands of warriors from the east. A Mongol army has breached the Aurelian Walls, and its horses are now grazing on the field of the Circus Maximus while the ranking officers raise their yurts on the Palatine Hill. As expected, no mercy is shown to those foolish Romans who have not yet fled the city.;Comme il se doit, Rome fait une fois encore l'objet de la cruauté des barbares orientaux. Les Mongols ont ouvert une brèche dans le mur d'Aurélien et leurs chevaux broutent désormais au coeur du Grand cirque tandis que leurs maîtres établissent leur campement sur le mont Palatin. Comme on s'y attendait, on ne démontre aucune pitié envers les Romains fous qui n'ont toujours pas fui la cité.;Einmal mehr leidet Rom zu Recht unter der gerechten Hand der Krieger aus dem Osten. Eine mongolische Armee hat die Aurelianischen Mauern durchbrochen und ihre Pferde weiden nun auf dem Feld des Circus Maximus, während die hochrangigen Offiziere ihre Rundzelte auf dem Palatin aufstellten. Wie zu erwarten, zeigen sie keine Gnade gegen jene Römer, die die Stadt noch nicht verlassen haben.;;Como es propio, Roma sufre una vez más a manos de guerreros del este. Un ejército Mongol ha violado la Muralla Aureliana, y sus caballos están pastando en el campo del Circus Maximus mientras que los oficiales de rango levantan sus yurtas en la colina del Palatino. Como era de esperar, no se muestra misericordia a los romanos necios que todavía no han huido de la ciudad.;;;;;;;;;x
EVTNAME_TOG_008;The Fall of Venice;La chute de Venise;Das Ende von Venedig;;La Caída de Venecia;;;;;;;;;x
EVTDESC_TOG_008;The canals of Venice have been blocked by the bloated corpses of the dead as the city is sacked by frenzied Mongol warriors. Those few fortunate enough to have escaped the slaughter claim the bodies are packed tightly enough in the Venetian Lagoon for the Mongols to ride to and from the mainland as they please.;Les canaux de Venise sont obstrués par des centaines de corps suite au pillage de la ville par les guerriers mongols. Les moins malchanceux, ceux qui ont réussi à échapper au massacre, racontent que les corps sont tellement nombreux et entassés dans la lagune de Venise que les Mongols ont de la difficulté à sortir du continent ou à y pénétrer.;Die Kanäle von Venedig sind von den aufgequollenen Leichen der Toten verstopft, während die Stadt von den blutdurstigen mongolischen Kriegern geplündert wird. Die wenigen Glücklichen, die dem Blutbad entkamen, berichten, dass die Leichen in der venezianischen Lagune es den Mongolen erlauben, über sie hinweg vom und zum Festland zu reiten, ganz wie es ihnen beliebt. ;;Los canales de Venecia han sido bloqueados por los cadáveres hinchados de los muertos, mientras la ciudad es saqueada por guerreros Mongoles frenéticos. Los pocos afortunados que han escapado de la masacre afirman que los cuerpos están suficientemente compactos en la Laguna Veneciana para que los mongoles puedan cabalgar hacia y desde tierra firme a su antojo.;;;;;;;;;x
EVTNAME_TOG_009;The Fall of Constantinople;La chute de Constantinople;Das Ende von Konstantinopel;;La Caída de Constantinopla;;;;;;;;;x
EVTDESC_TOG_009;The Theodosian Walls have not been enough to spare Constantinople from the deadly touch of the Mongol nation. The great imperial capital has been sacked, its citizens butchered or enslaved, the Hagia Sophia defiled and the Great Palace of the emperors put to the torch.;Les murs théodosiens n'auront pas suffi pour épargner Constantinople de l'invasion de la nation mongole. La grande capitale impériale a été mise à sac, ses citoyens massacrés ou réduits à esclavage, l'église Sainte-Sophie profanée et le Grand palais des empereurs détruit par les flammes.;Die Theodosianische Mauer konnte Konstantinopel nicht vor dem tödlichen Zugriff der mongolischen Nation bewahren. Die große imperiale Hauptstadt wurde geplündert und seine Einwohner niedergemetzelt oder versklavt, die Hagia Sofia entweiht und der große Palast der Herrscher fiel den Flammen anheim.;;Las murallas de Teodosio no han sido suficiente para salvar Constantinopla del toque mortal de la nación Mongola. La gran capital imperial ha sido saqueada, sus habitantes masacrados o esclavizados, Santa Sofía contaminada y el Gran Palacio de los emperadores quemado.;;;;;;;;;x
EVTNAME_TOG_010;The Fall of Lisbon;La chute de Lisbonne;Das Ende von Lissabon;;La Caída de Lisboa;;;;;;;;;x
EVTDESC_TOG_010;Our armies have now reached as far west as Lisbon in the quest to conquer the world for the great Mongol nation. While the city burns at the touch of our warriors, they look out over the great blue expanse of the Atlantic. Who can tell what lies beyond?;Nos armées ont désormais atteint l'extrême-ouest en s'attaquant à Lisbonne dans notre conquête du monde par la grande nation mongole. Alors que la ville s'enflamme sur leur passage, les guerriers fixent l'horizon, au-delà de la vaste étendue l'Atlantique. Qui sait où l'avenir les mènera ?;Unsere Armeen sind nun im Bestreben, die Welt für die große mongolische Nation zu erobern, bis weit in den Westen nach Lissabon vorgedrungen. Die Stadt steht in Flammen und die Krieger blicken in die Weiten des Atlantik. Wer kann sagen, was dort in der Ferne liegt?;;Nuestros ejércitos han llegado tan al oeste como Lisboa en la búsqueda de la gran nación Mongola de conquistar el mundo. Mientras que la ciudad arde bajo el toque de nuestros guerreros, ellos miran la gran extensión azul del Atlántico. ¿Quién puede decir lo que hay más allá?;;;;;;;;;x
EVTNAME_TOG_011;The Fall of Smolensk;La chute de Smolensk;Das Ende von Smolensk;;La Caída de Smolensk;;;;;;;;;x
EVTDESC_TOG_011;Smolensk has been swallowed up by the Mongol horde as it continues its relentless advance to the west. When the great host finally moves on, little remains of the city but ashes and charred rubble, and those lucky few inhabitants who somehow escaped the notice of the rampaging horsemen.;Smolensk a été engloutie par les hordes mongoles tandis que ces dernières poursuivent leur implacable avancée vers l'Occident. Après leur départ, il ne subsiste guère de la ville, si ce n'est des cendres et des gravats carbonisés, ainsi que quelques chanceux habitants qui ont trouvé un moyen d'échapper aux regards des cavaliers en furie.;Smolensk fiel der mongolischen Horde auf ihrem unaufhaltbaren Vorstoß gen Westen zum Opfer. Nach ihrem Weiterzug blieb von der Stadt nichts als Asche und verkohlte Trümmer und die wenigen glücklichen Einwohner, die irgendwie den tobenden Reitern entkamen, zurück.;;Smolensk ha sido devorada por la horda Mongola a medida que continúa su imparable avance hacia el oeste. Cuando el gran anfitrión finalmente pasa, de la ciudad queda poco más que cenizas y escombros carbonizados, y esos pocos habitantes afortunados que de alguna manera han escapado de la atención de los devastadores hombres a caballo.;;;;;;;;;x
EVTNAME_TOG_012;The Fall of Prague;La chute de Prague;Das Ende von Prag;;La Caída de Praga;;;;;;;;;x
EVTDESC_TOG_012;The city of Prague has indeed become a beacon of light in an otherwise dark world, as Mongol warriors move from house to house and set fire to everything not yet looted. A flood of refugees spread horrific tales about the cruelty and skill of the bloodthirsty Tartar horsemen to every corner of Europe.;La ville de Prague s'est transformée en balise lumineuse au coeur d'un monde de ténèbres, alors que les barbares mongols vont de maison en maison pour mettre le feu à ce qui n'a pas de valeur à leurs yeux. Aux quatre coins de l'Europe, une vague de réfugiés relatent les récits horribles des agiles et cruels Tartares assoiffés de sang. ;Die Stadt von Prag wurde im wahrsten Sinne des Wortes ein Leuchtturm im Dunkel der Welt, als mongolische Krieger von Haus zu Haus gingen und alles, was nicht geplündert werden konnte, in Brand setzten. Eine Flut an Flüchtlingen berichtet voll Horror von der Grausamkeit und dem Können der blutrünstigen tartarischen Reiter in allen Ecken Europas.;;La ciudad de Praga se ha convertido en un faro de luz en un mundo oscuro, mientras los guerreros Mongoles pasan de casa en casa y prenden fuego a todo lo que aún no han saqueado. Una oleada de refugiados propaga historias horribles acerca de la crueldad y la destreza de los jinetes Tártaros, sedientos de sangre por todos los rincones de Europa.;;;;;;;;;x
EVTNAME_TOG_013;The Fall of Vienna;La chute de Vienne;Das Ende von Wien;;La Caída de Viena;;;;;;;;;x
EVTDESC_TOG_013;Vienna, a city previously of growing importance on the Danube river, has become the latest target of the great Mongol armies as they continue to pillage and burn their way across Europe. The smoking ruins and arrow-riddled corpses they leave behind when they move on do not lend much faith in the city's future prospects.;Vienne, ville à l'influence croissante sur la rive du Danube, est la dernière victime en date des hordes mongoles qui continuent de piller et brûler tout ce qui se trouve sur leur passage. Les ruines fumantes et les corps criblés de flèches qu'ils laissent derrière eux ne laissent pas grands espoirs quant aux perspectives d'avenir de la ville.;Wien, eine Stadt an der Donau von bis dato wachsender Bedeutung, wurde das jüngste Ziel der großen mongolischen Armee auf ihrem Beutezug durch Europa. Die rauchenden Ruinen und von Pfeilen durchsiebten Leichen, die sie hinterließen als sie weiterzogen, lassen nichts Gutes für die Zukunft der Stadt hoffen.;;Viena, una ciudad antes de creciente importancia en el río Danubio, se ha convertido en el último objetivo de los grandes ejércitos Mongoles a medida que continúan su camino de saqueo e incendios a través de Europa. Las ruinas humeantes y cadáveres acribillados de flechas que dejan atrás cuando avanzan no dejan mucha fe en las perspectivas de futuro de la ciudad.;;;;;;;;;x
EVTNAME_TOG_014;The Fall of Esztergom;La chute d'Esztergom;Das Ende von Gran;;La Caída de Esztergom;;;;;;;;;x
EVTDESC_TOG_014;The great Mongol horde has reached beyond the Carpathians and fanned out across the Great Hungarian Plain. Now the city of Esztergom has fallen to the murderous host and is the scene of indiscriminate slaughter. Those that attempt to flee on foot are cut down without mercy by the fast horsemen as dark, billowing smoke rises towards the sky above the city.;Les Mongols ont dépassé les Carpates et se déploient sur la grande plaine de Hongrie. La ville d'Esztergom est tombée aux mains de l'envahisseur et est devenue le théâtre d'un massacre sans pareil. Ceux qui tentent de fuir à pied sont abattus sans pitié par les cavaliers tandis que de la fumée sombre s'élève au-dessus de la ville.;Die große mongolische Horde gelangte über die Karpaten und breitete sich im Flachland Ungarns aus. Nun ist die Stadt von Gran in ihre mörderischen Hände gefallen und die Bühne für unglaubliche Gemetzel. Diejenigen, die versuchen, zu Fuß zu flüchten, werden von den Reitern gnadenlos niedergestreckt, während dunkler Rauch den Himmel über der Stadt verdunkelt.;;La gran horda Mongola ha llegado más allá de los Cárpatos y se ha desplegado a través de la Gran Llanura Húngara. Ahora la ciudad de Esztergom ha caído bajo el anfitrión asesino y es una escena de masacre indiscriminada. Aquellos que tratan de huir a pie son destruidos sin piedad por los rápidos jinetes, mientras una oscura masa de humo se eleva hacia el cielo por encima de la ciudad.;;;;;;;;;x
EVTNAME_TOG_015;The Fall of Athens;La chute d'Athènes;Das Ende von Athen;;La Caída de Atenas;;;;;;;;;x
EVTDESC_TOG_015;The ancient city of Athens has fallen to the Mongols, and they now rampage unchecked behind its walls. Great monuments and artifacts dating back to the dawn of Western Civilisation are lost forever in a cultural desecration that will surely be felt by future generations thousands of years from now.;La ville antique d'Athènes est tombée aux mains des Mongols et ces derniers saccagent tout sur leur passage. Des imposants monuments aux artefacts datant de l'aube de la civilisation occidentale, tout est perdu à jamais en une profanation culturelle que les générations à venir sentiront encore plusieurs milliers d'années d'ici.  ;Die alte Stadt Athen geriet unter mongolische Kontrolle und die Plünderungen gehen hinter ihren Mauern ungehindert weiter. Große Monumente und Artefakte, die weit in die Frühzeit der westliche Zivilisation zurückreichten, gingen in dieser kulturellen Entweihung für immer verloren, was noch tausende Jahre von zukünftigen Generationen beklagt werden wird.;;La antigua ciudad de Atenas ha caído bajo los Mongoles, y ahora se desmadran sin control tras sus muros. Grandes monumentos y artefactos que datan de los albores de la Civilización Occidental se han perdido para siempre en una profanación cultural que seguramente será sentida por las generaciones futuras dentro de miles de años.;;;;;;;;;x
EVTNAME_TOG_016;The Fall of Belgrade;La chute de Belgrade;Das Ende von Belgrad;;La Caída de Belgrado;;;;;;;;;x
EVTDESC_TOG_016;The White City has turned red as the Mongol armies seize Belgrade and massacre the inhabitants without exception. After several days of slaughter and looting, the smell of death and rotting flesh proves too much even for our warriors to bear and they move their camp upwind from the scorched ruins of the city.;La ville blanche vire au rouge sang tandis que les envahisseurs mongols s'emparent de Belgrade et massacrent tous ses habitants. Après plusieurs jours de massacre et de pillage, l'odeur de la mort et de la chair carbonisée devient insoutenable même pour nos propres guerriers qui déplacent leurs campements de l'autre côté du vent, non loin des ruines calcinées de la ville. ;Die "Weiße Stadt" ist rot vom ausnahmslosen Massaker unter ihren Einwohnern als die mongolische Armee Belgrad einnimmt. Nach Tagen des Gemetzels und Plünderns liegt der Gestank des Todes und von verrottendem Fleisch in der Luft, den selbst unsere Soldaten nicht mehr ertragen und ihr Lager gegen den Wind fern der rauchenden Ruinen der Stadt aufstellen.;;La Ciudad Blanca se ha vuelto roja mientras los ejércitos Mongoles sitian Belgrado y masacran a los habitantes sin excepción. Después de varios días de masacre y saqueo, el olor a muerte y carne podrida es demasiado que soportar, incluso para nuestros guerreros, y mueven a barlovento su campamento de las ruinas calcinadas de la ciudad.;;;;;;;;;x
